Unnamed: 0,Year,Life_expectancy,Adult_Mortality,Alcohol,Percentage_expenditure,Hepatitis_B,Measles,BMI,Under_five_deaths,Polio,Total_expenditure,Diphtheria,Incidents_HIV,GDP,Population,Thinness_ten_nineteen_years,Thinness_five_nine_years,Income_composition_of_resources,Schooling,Region_Africa,Region_Asia,Region_Europe,Region_North America,Region_Oceania,Region_South America,Status_Developed
1987,2003,59.6,321.0,0.59,0.08913145835559087,67.0,15,39.6,14,62.0,0.4658573596358118,68.0,1.4,0.03871745534180526,0.004325644078516505,1.5,1.4,0.433,7.2,0,0,0,0,1,0,0
790,2011,75.3,131.0,3.99,0.24704574855269515,88.0,257,51.4,8,85.0,0.3998482549317147,88.0,0.1,0.3446015818097462,0.04178590410799455,1.3,1.2,0.71,13.2,0,0,0,0,0,1,0
1727,2004,64.0,284.0,1.75,0.052485753153631874,98.0,0,41.3,2,99.0,0.40515933232169954,99.0,0.1,0.05254195128471091,0.17507309910766497,2.3,2.4,0.621,11.2,0,1,0,0,0,0,0
2051,2003,74.7,142.0,9.06,0.3884206324064353,97.0,48,54.5,3,98.0,0.4226100151745068,99.0,0.1,0.3756303789023597,0.026815136739155736,2.4,2.6,0.796,15.3,0,0,1,0,0,0,1
798,2003,74.4,151.0,3.69,0.013086651499355268,82.0,0,45.8,10,97.0,0.4408194233687405,87.0,0.3,0.01602265074669304,0.09318309626083164,1.5,1.4,0.679,12.6,0,0,0,0,0,1,0
1926,2015,76.6,99.0,0.01,0.0,99.0,0,54.6,1,99.0,0.043247344461305,99.0,0.1,0.08493239884015652,4.437974793604582e-05,7.1,6.9,0.795,13.7,0,1,0,0,0,0,0
2252,2012,65.6,2.0,0.28,0.00731416985570724,91.0,46,22.7,29,83.0,0.2776934749620637,91.0,0.4,0.008894109849520162,0.09630704009266934,1.0,9.9,0.463,8.3,1,0,0,0,0,0,0
1407,2002,73.3,94.0,0.01,0.8668717925984807,99.0,0,65.0,1,99.0,0.22078907435508344,99.0,0.1,0.08493239884015652,4.437974793604582e-05,3.2,3.0,0.785,13.9,0,1,0,0,0,0,0
2307,2005,43.3,48.0,3.83,0.030161438502603347,6.0,29,19.2,47,67.0,0.8801213960546281,65.0,0.1,0.0188749476175174,0.396757765333984,9.3,9.3,0.341,7.8,1,0,0,0,0,0,0
2234,2014,74.4,88.0,0.09,0.05390762159064016,98.0,154,67.3,9,98.0,0.30576631259484066,98.0,0.1,0.08493239884015652,4.437974793604582e-05,7.7,7.5,0.841,15.8,0,1,0,0,0,0,0
1189,2012,67.3,19.0,3.1,0.046558037729293546,73.0,15,17.0,3,79.0,0.2837632776934749,82.0,0.2,0.09538213366207117,0.04178590410799455,3.3,3.3,0.59,11.3,0,1,0,0,0,0,0
542,2001,48.0,4.0,0.3,0.019258515261364958,6.0,15,14.1,3,93.0,0.47420333839150225,93.0,0.1,0.012910789441959608,0.06074258876720896,11.3,11.2,0.3,4.9,1,0,0,0,0,0,0
1188,2013,67.6,187.0,3.11,0.04849479637632018,7.0,15,17.5,3,82.0,0.2943854324734446,83.0,0.2,0.09572596261889321,0.04178590410799455,3.3,3.3,0.599,11.5,0,1,0,0,0,0,0
1105,2000,52.1,3.0,2.84,0.0048008849551085305,6.0,0,17.4,9,52.0,0.3254931714719272,49.0,0.1,0.019539033882553025,0.08717165002741654,1.2,1.2,0.0,6.4,1,0,0,0,0,0,0
1674,2008,72.7,166.0,2.49,0.004764741727082537,99.0,12,29.7,0,99.0,0.2996965098634294,99.0,0.1,0.005408490998354077,0.0872341962183395,7.4,7.3,0.728,13.6,1,0,0,0,0,0,0
1010,2015,62.4,249.0,0.01,0.0,88.0,23,28.6,52,88.0,0.043247344461305,88.0,0.7,0.08971508871135181,0.04178590410799455,6.2,6.1,0.575,11.4,1,0,0,0,0,0,0
2367,2009,68.1,192.0,1.21,0.1751383240089013,92.0,0,45.5,0,98.0,0.5515933232169954,92.0,0.1,0.07632933784793508,0.0036212982401521297,1.2,1.2,0.494,9.3,0,0,0,0,1,0,0
1259,2006,79.0,78.0,13.44,0.05390762159064016,6.0,87,55.8,0,91.0,0.49848254931714714,91.0,0.1,0.08493239884015652,0.29965774892612673,0.3,0.2,0.896,17.6,0,0,1,0,0,0,1
1271,2010,81.7,61.0,2.63,0.2933888512840685,97.0,23,63.0,1,95.0,0.5091047040971168,95.0,0.1,0.24156054085067052,0.005343211704832464,1.2,1.1,0.878,15.7,0,1,0,0,0,0,0
903,2010,69.1,2.0,2.25,0.04448974484103112,99.0,0,58.7,0,99.0,0.27162367223065254,99.0,0.1,0.24089879964116304,0.0060275034954345484,4.0,3.7,0.706,14.6,0,0,0,0,1,0,0
2832,2009,68.0,183.0,2.56,0.0665122128036572,98.0,0,4.0,24,99.0,0.42943854324734443,98.0,0.2,0.07995789130518315,0.01946785252000847,3.1,3.1,0.651,11.8,0,1,0,0,0,0,0
944,2001,79.0,13.0,13.89,0.05390762159064016,28.0,0,55.2,4,98.0,0.7010622154779971,97.0,0.1,0.08493239884015652,0.04178590410799455,0.7,0.6,0.849,15.6,0,0,1,0,0,0,0
1398,2011,74.2,85.0,0.02,0.05390762159064016,99.0,32,69.0,1,99.0,0.14946889226100152,99.0,0.1,0.08493239884015652,4.437974793604582e-05,3.3,3.2,0.792,13.4,0,1,0,0,0,0,0
1591,2010,74.1,131.0,0.49,0.04698582058504482,96.0,73,35.3,4,96.0,0.2534142640364188,96.0,0.1,0.06399326880544985,0.04178590410799455,8.2,8.0,0.764,12.8,0,1,0,0,0,0,0
2313,2015,83.1,55.0,1.79,0.0,96.0,0,33.2,0,96.0,0.043247344461305,96.0,0.1,0.08493239884015652,4.437974793604582e-05,2.2,2.2,0.924,15.4,0,1,0,0,0,0,1
435,2012,52.0,415.0,3.24,0.0,82.0,137,26.2,3,83.0,0.4165402124430956,82.0,0.1,0.0013998215443767098,4.437974793604582e-05,5.9,5.9,0.682,12.4,1,0,0,0,0,0,0
819,2014,73.3,181.0,2.52,0.47706736655596765,93.0,0,55.4,2,93.0,0.464339908952959,94.0,0.2,0.26312608642142676,0.44042860969353764,1.6,1.6,0.676,13.2,0,0,0,1,0,0,0
237,2002,67.2,262.0,12.23,0.10421215055120035,99.0,14,55.3,1,99.0,0.4415781487101669,99.0,0.1,0.09752020611996765,0.691760450893527,2.5,2.7,0.687,13.6,0,0,1,0,0,0,0
1544,2009,83.0,76.0,11.42,0.05390762159064016,95.0,0,58.8,0,96.0,0.5660091047040972,99.0,0.1,0.8709287570835736,0.03490168608263109,0.9,0.9,0.888,13.5,0,0,1,0,0,0,1
109,2002,72.6,134.0,2.86,0.04097452477085135,91.0,40,47.8,1,96.0,0.3603945371775418,94.0,0.1,0.051580012385744105,0.02341015576245349,2.1,2.1,0.645,10.8,0,1,0,0,0,0,0
2698,2014,66.0,217.0,2.9,0.4952745669581677,97.0,0,47.7,8,98.0,0.15553869499241277,98.0,0.1,0.5253614734470772,0.38328523166632306,3.3,3.3,0.683,10.8,0,1,0,0,0,0,0
163,2012,74.9,167.0,9.5,0.0,96.0,0,62.6,0,99.0,0.5144157814871015,98.0,0.2,0.0013998215443767098,4.437974793604582e-05,2.5,2.5,0.789,12.6,0,0,0,1,0,0,0
1990,2000,58.9,335.0,0.73,0.04483321925763474,57.0,15,37.5,14,51.0,0.2526555386949924,59.0,1.1,0.04159406319773686,0.39071651850511796,1.6,1.5,0.418,6.2,0,0,0,0,1,0,0
252,2003,78.3,95.0,11.28,0.3635417671827196,64.0,44,59.4,1,96.0,0.6562974203338392,95.0,0.1,0.24696964427808007,0.09649075199874346,0.8,0.8,0.878,18.6,0,0,1,0,0,0,1
1872,2004,71.0,194.0,3.81,0.026382945113531488,79.0,0,45.7,4,93.0,0.4157814871016692,79.0,0.3,0.012530392187846521,0.003782151336539176,2.1,2.0,0.587,11.0,0,0,0,1,0,0,0
1474,2015,53.7,484.0,0.01,0.0,93.0,0,32.6,6,93.0,0.043247344461305,93.0,0.1,0.011360795239973305,0.15248165335105943,5.5,5.3,0.495,10.7,1,0,0,0,0,0,0
1220,2013,75.3,83.0,0.01,0.0,99.0,189,57.2,23,98.0,0.44309559939301973,98.0,0.1,0.0013998215443767098,4.437974793604582e-05,8.2,8.3,0.769,15.0,0,1,0,0,0,0,0
783,2002,71.4,189.0,6.43,0.0033491530627790633,63.0,0,45.1,8,74.0,0.3899848254931715,82.0,0.1,0.0024275704442033473,0.6193090328760169,3.7,3.6,0.66,12.3,0,0,0,1,0,0,0
1505,2000,51.9,39.0,4.46,0.00874058837147783,6.0,15,2.2,20,56.0,0.3990895295902883,46.0,0.1,0.011993423175848644,0.20225755287326821,9.2,9.2,0.338,8.7,1,0,0,0,0,0,0
2323,2005,82.0,69.0,1.49,0.05390762159064016,96.0,33,3.2,0,96.0,0.23444613050075874,96.0,0.1,0.08493239884015652,4.437974793604582e-05,2.1,2.0,0.821,12.6,0,1,0,0,0,0,1
2280,2000,72.6,141.0,7.38,0.008498505059244247,6.0,38,51.2,2,98.0,0.44613050075872535,95.0,0.1,0.005639572439201554,0.5270366428121664,2.8,2.9,0.702,13.0,0,0,1,0,0,0,0
1272,2009,81.5,63.0,2.55,0.3645151986685576,98.0,5,62.6,1,96.0,0.5166919575113809,96.0,0.1,0.08493239884015652,0.005246447418427005,1.2,1.1,0.876,15.6,0,1,0,0,0,0,0
742,2010,79.2,84.0,10.28,0.6839967016062034,6.0,5,57.0,0,93.0,0.8459787556904401,93.0,0.1,0.3853901130055149,0.3889958671833038,1.1,0.9,0.906,16.8,0,0,1,0,0,0,1
1831,2013,81.4,6.0,8.68,0.05390762159064016,51.0,15,61.0,1,97.0,0.815629742033384,97.0,0.1,0.08493239884015652,0.11810838441505989,1.0,0.9,0.922,18.1,0,0,1,0,0,0,1
2376,2000,65.8,235.0,0.71,0.0030450719203252825,81.0,0,37.9,0,88.0,0.29666160849772377,86.0,0.1,0.010086417620209029,0.002891358949223992,1.4,1.4,0.455,7.2,0,0,0,0,1,0,0
1421,2004,67.1,218.0,3.41,0.0,99.0,8,37.5,4,98.0,0.3732928679817906,99.0,0.1,0.0013998215443767098,4.437974793604582e-05,3.4,3.4,0.609,12.5,0,1,0,0,0,0,0
2347,2013,85.0,78.0,9.53,0.1861605605452126,6.0,1,58.9,0,95.0,0.6555386949924127,95.0,0.1,0.15268731704935862,0.018225272868275758,1.4,1.4,0.878,16.8,0,0,1,0,0,0,1
461,2002,77.0,148.0,3.82,0.1112234151533511,4.0,0,22.6,0,92.0,0.34294385432473445,91.0,0.8,0.09053353190571123,0.0031681188321532293,9.2,9.1,0.569,11.3,1,0,0,0,0,0,0
1359,2002,64.7,276.0,5.99,0.10398203914807098,95.0,18,44.8,9,95.0,0.22458270106221545,95.0,0.1,0.10932849284366618,0.04178590410799455,2.6,2.6,0.7,12.7,0,1,0,0,0,0,0
157,2002,67.8,146.0,0.55,0.028186174299075287,5.0,15,43.1,9,93.0,0.28983308042488615,76.0,0.1,0.05029159370797569,0.05729855148070394,3.1,3.1,0.651,10.6,0,1,0,0,0,0,0
1813,2015,69.2,165.0,0.01,0.0,91.0,15,19.1,21,93.0,0.043247344461305,91.0,0.1,0.04897347010259148,0.04178590410799455,15.7,16.1,0.555,12.2,0,1,0,0,0,0,0
1744,2003,73.5,134.0,0.01,0.3547791284686855,6.0,0,54.2,0,93.0,0.6267071320182094,93.0,0.1,0.18395917938075543,0.04292919518758949,2.4,2.4,0.0,12.4,0,0,1,0,0,0,0
1592,2009,74.0,131.0,0.47,0.30925057276929035,96.0,153,34.4,4,97.0,0.251896813353566,97.0,0.1,0.4834139511491951,0.1939036395993117,8.3,8.2,0.756,12.6,0,1,0,0,0,0,0
238,2001,67.7,254.0,10.74,0.0100765824356073,93.0,45,54.9,1,99.0,0.45295902883156297,99.0,0.1,0.08201083909411733,0.6961780210441287,2.6,2.7,0.681,13.3,0,0,1,0,0,0,0
1618,2015,58.2,266.0,0.01,0.0,64.0,215,23.8,3,66.0,0.043247344461305,64.0,1.5,0.04804690645875812,0.12248121861296109,7.7,7.5,0.438,8.4,1,0,0,0,0,0,0
1873,2003,76.0,198.0,3.77,0.0018219412104066004,86.0,0,44.9,5,86.0,0.4150227617602428,86.0,0.3,0.007515716434239105,0.036801631810487845,2.1,2.0,0.583,11.0,0,0,0,1,0,0,0
100,2011,73.9,128.0,4.09,0.18703318211347655,95.0,0,51.9,1,96.0,0.23216995447647953,95.0,0.1,0.2326502354863632,0.20163061846402822,2.0,2.1,0.729,12.7,0,1,0,0,0,0,0
315,2004,65.1,226.0,2.66,0.0,84.0,0,45.4,16,84.0,0.3467374810318664,84.0,0.2,0.0013998215443767098,4.437974793604582e-05,1.4,1.2,0.62,14.6,0,0,0,0,0,1,0
927,2002,78.1,98.0,9.25,0.05390762159064016,6.0,0,56.6,0,95.0,0.5432473444613051,98.0,0.1,0.08493239884015652,0.003685737645374316,0.9,0.8,0.863,18.0,0,0,1,0,0,0,0
678,2010,79.5,59.0,11.32,0.20303774246129114,96.0,18,57.8,0,99.0,0.49924127465857365,99.0,0.1,0.251886699236207,0.007799552079520609,0.9,1.0,0.853,14.6,0,0,1,0,0,0,1
2821,2004,75.4,122.0,5.66,0.6323073005799223,94.0,0,57.7,1,95.0,0.8300455235204856,94.0,0.1,0.2716140798474655,0.023311918976037516,1.7,1.6,0.75,15.5,0,0,0,0,0,1,0
261,2010,69.5,186.0,6.76,0.40843504555519644,96.0,0,47.0,0,96.0,0.39453717754172984,96.0,0.2,0.2865792088233879,0.002253205492284801,3.5,3.4,0.7,12.4,0,0,0,1,0,0,0
2784,2009,56.9,368.0,3.97,0.0,85.0,15,2.2,3,88.0,0.251896813353566,85.0,0.1,0.0013998215443767098,4.437974793604582e-05,7.2,7.2,0.682,12.4,1,0,0,0,0,0,0
1561,2008,62.3,259.0,0.68,0.004621261722337274,77.0,3,17.1,49,77.0,0.2921092564491654,77.0,0.5,0.003039172852472905,0.04178590410799455,7.8,7.7,0.491,9.4,1,0,0,0,0,0,0
1988,2002,59.3,327.0,0.61,0.07952983720975905,6.0,15,38.9,14,54.0,0.5341426403641882,61.0,1.4,0.0336561722521974,0.41105763365041165,1.5,1.5,0.428,6.9,0,0,0,0,1,0,0
1435,2006,61.5,24.0,3.69,0.0,57.0,58,15.5,15,56.0,0.26479514415781485,57.0,0.2,0.0013998215443767098,4.437974793604582e-05,9.9,9.9,0.503,9.0,0,1,0,0,0,0,0
179,2012,76.5,71.0,1.7,0.05390762159064016,99.0,0,61.5,0,99.0,0.2822458270106222,99.0,0.1,0.08493239884015652,4.437974793604582e-05,6.1,6.0,0.812,14.5,0,1,0,0,0,0,0
2732,2013,71.0,198.0,8.44,0.03756860464500909,46.0,0,6.1,5,72.0,0.5326251896813354,76.0,0.2,0.028247906757084988,0.03189449046591303,2.3,2.4,0.744,15.2,0,0,1,0,0,0,0
2519,2001,79.8,73.0,6.6,0.05390762159064016,6.0,5,53.4,0,99.0,0.6229135053110773,99.0,0.1,0.08493239884015652,0.06237524068363267,1.3,1.3,0.877,15.9,0,0,1,0,0,0,1
1374,2003,52.4,437.0,1.49,0.025692012697808565,73.0,65,15.5,3,75.0,0.2883156297420334,73.0,0.1,0.028708020199061195,0.23937366861457382,8.8,8.8,0.45,8.2,1,0,0,0,0,0,0
1102,2003,53.0,38.0,2.16,0.0018109616471929644,6.0,15,19.0,8,65.0,0.37708649468892264,93.0,0.1,0.0023025820222802324,0.009261884828061081,9.6,9.5,0.0,7.4,1,0,0,0,0,0,0
1709,2005,67.9,178.0,1.9,0.0,91.0,0,63.6,0,94.0,0.8694992412746585,94.0,0.1,0.0013998215443767098,4.437974793604582e-05,0.2,0.2,0.617,10.7,0,0,0,0,1,0,0
662,2010,78.0,98.0,4.13,0.5641750081845172,96.0,0,57.7,1,99.0,0.04097116843702579,96.0,0.1,0.3744832141484796,4.437974793604582e-05,3.4,3.2,0.784,17.6,0,0,0,1,0,0,0
480,2015,57.3,357.0,0.01,0.0,84.0,15,29.0,68,83.0,0.043247344461305,84.0,0.1,0.08201455036139808,0.04178590410799455,5.6,5.5,0.514,10.4,1,0,0,0,0,0,0
976,2001,56.3,3.0,2.25,0.0,91.0,99,18.5,6,85.0,0.23216995447647953,87.0,0.1,0.0013998215443767098,4.437974793604582e-05,1.0,1.0,0.384,6.8,1,0,0,0,0,0,0
772,2013,73.4,157.0,5.93,0.06988553398425151,8.0,0,56.8,7,82.0,0.26327769347496205,83.0,0.3,0.04130425407371177,0.0898408718321967,3.3,3.2,0.709,13.2,0,0,0,1,0,0,0
1945,2012,65.7,165.0,0.04,0.042752365992692574,72.0,15,23.2,3,72.0,0.16009104704097116,72.0,0.1,0.08312723423754646,0.04178590410799455,3.3,2.2,0.529,7.6,0,1,0,0,0,0,0
1578,2007,48.5,143.0,1.18,0.003059583783128394,87.0,143,16.6,59,88.0,0.6570561456752655,87.0,0.1,0.0020155632451420357,0.09711032390793088,7.1,7.0,0.387,9.7,1,0,0,0,0,0,0
2896,2009,64.1,235.0,0.03,0.0,76.0,130,36.4,46,76.0,0.3543247344461305,76.0,0.1,0.0013998215443767098,4.437974793604582e-05,13.8,13.7,0.483,8.4,0,1,0,0,0,0,0
2553,2015,69.7,161.0,0.01,0.0,96.0,3,4.7,11,96.0,0.043247344461305,96.0,0.2,0.06051668904417321,0.5994208867815777,3.6,3.7,0.625,11.3,0,1,0,0,0,0,0
2306,2006,44.3,464.0,3.8,0.027231805277212945,6.0,33,19.7,46,65.0,0.07814871016691957,64.0,0.1,0.02115995961114852,0.41010233173882615,9.1,9.1,0.348,8.0,1,0,0,0,0,0,0
1775,2004,54.0,429.0,1.54,0.03338119644011586,76.0,15,18.1,3,69.0,0.3990895295902883,83.0,0.1,0.02208509352351311,0.016214398806293325,3.9,3.8,0.332,7.0,1,0,0,0,0,0,0
1298,2015,76.2,125.0,0.01,0.0,91.0,0,54.2,1,91.0,0.043247344461305,91.0,0.5,0.32761710885557943,0.20137489429553496,1.8,1.7,0.729,12.8,0,0,0,1,0,0,0
1811,2000,57.4,41.0,5.73,0.02566172754991058,6.0,469,24.5,4,93.0,0.41426403641881643,79.0,0.1,0.01691533142965745,0.13317170892741695,15.7,15.9,0.559,11.5,1,0,0,0,0,0,0
1929,2012,76.0,14.0,0.51,0.7566245557770473,98.0,13,52.3,1,99.0,0.1418816388467375,98.0,0.1,0.08493239884015652,4.437974793604582e-05,7.0,6.8,0.797,13.7,0,1,0,0,0,0,0
2437,2003,79.4,83.0,12.09,0.05390762159064016,81.0,256,59.3,2,99.0,0.5569044006069803,98.0,0.1,0.08493239884015652,0.04178590410799455,0.6,0.5,0.83,15.6,0,0,1,0,0,0,1
2644,2004,72.2,151.0,1.8,0.3033385967421744,9.0,0,68.6,0,91.0,0.3201820940819423,93.0,0.1,0.15064548583769952,7.853333389428571e-06,0.1,0.1,0.693,14.6,0,0,0,0,1,0,0
247,2008,79.5,87.0,10.47,0.05390762159064016,98.0,98,61.3,1,99.0,0.6790591805766313,99.0,0.1,0.08493239884015652,0.01261715139964632,0.8,0.8,0.874,15.8,0,0,1,0,0,0,1
1746,2001,73.3,136.0,0.01,0.024128197895659072,6.0,0,52.7,0,93.0,0.575113808801214,93.0,0.1,0.013060485634383634,0.0047228684861157265,2.5,2.6,0.0,12.4,0,0,1,0,0,0,0
1487,2002,46.4,143.0,2.95,0.0025329183661616773,6.0,0,25.9,7,84.0,0.47496206373292865,84.0,0.1,0.0030497779062987136,0.01348235033439774,1.6,1.6,0.446,10.4,1,0,0,0,0,0,0
2019,2003,72.1,152.0,4.5,0.024868832101650806,65.0,0,47.4,19,95.0,0.2996965098634294,94.0,0.4,0.014292999966517027,0.04178590410799455,1.3,1.3,0.686,13.3,0,0,0,0,0,1,0
2357,2003,76.5,119.0,11.58,0.14570532012833537,6.0,0,52.9,0,95.0,0.6160849772382397,95.0,0.1,0.09811999049531224,0.13993651421383224,2.0,2.1,0.843,16.1,0,0,1,0,0,0,1
347,2004,48.1,143.0,4.9,0.3365084517793808,91.0,1,32.2,4,96.0,0.37253414264036416,96.0,0.1,0.3230366924224058,0.012824703782081217,1.5,1.4,0.58,11.8,1,0,0,0,0,0,0
941,2004,82.0,94.0,13.18,0.05390762159064016,35.0,15,57.0,4,99.0,0.06676783004552352,98.0,0.1,0.08493239884015652,0.43998742064276725,0.6,0.6,0.857,15.5,0,0,1,0,0,0,0
1691,2007,76.0,123.0,5.35,0.07578002569219423,98.0,0,57.9,45,98.0,0.3998482549317147,98.0,0.1,0.06148446769836395,0.04178590410799455,1.7,1.7,0.731,12.3,0,0,0,1,0,0,0
2227,2005,64.3,222.0,5.27,0.007749381865576724,96.0,0,23.4,0,97.0,0.056904400606980265,97.0,1.6,0.0052914543539677545,0.0010888786982538954,7.0,7.0,0.514,10.0,1,0,0,0,0,0,0
655,2001,74.9,126.0,13.15,0.46648355871520375,6.0,8,55.2,0,94.0,0.4939301972685887,94.0,0.1,0.34605805794976896,2.8748809729158165e-05,2.0,2.0,0.749,12.3,0,0,1,0,0,0,1
1640,2009,82.0,63.0,7.38,0.24043632020758193,86.0,1,67.1,0,73.0,0.582701062215478,73.0,0.1,0.17646280290173533,0.028920110563715073,0.8,0.7,0.815,14.4,0,0,1,0,0,0,1
741,2011,79.7,79.0,10.47,0.05390762159064016,6.0,84,57.4,0,91.0,0.09256449165402125,91.0,0.1,0.08493239884015652,0.039094033850671665,1.1,0.9,0.91,16.9,0,0,1,0,0,0,1
2567,2001,64.0,194.0,0.86,0.0008183738211859816,6.0,38,31.6,16,84.0,0.29893778452200304,85.0,0.3,0.0010647964842285212,0.4436495982879733,4.1,4.1,0.535,9.7,0,1,0,0,0,0,0
2531,2005,81.1,66.0,10.15,0.05390762159064016,6.0,60,53.2,0,94.0,0.09180576631259485,94.0,0.1,0.08493239884015652,0.5214810405105789,0.6,0.4,0.899,15.2,0,0,1,0,0,0,1
1151,2002,71.6,169.0,3.09,0.11097715081045272,94.0,0,4.4,7,95.0,0.5030349013657056,95.0,1.5,0.07465237959256722,0.48123565188977846,2.7,2.6,0.561,10.1,0,0,0,1,0,0,0
1621,2012,57.2,27.0,0.01,0.06918645540094517,66.0,341,21.9,3,72.0,0.4415781487101669,66.0,1.5,0.05118972004674693,0.0011662901273782628,8.3,8.1,0.411,7.7,1,0,0,0,0,0,0
2872,2001,72.5,169.0,8.05,0.0,53.0,115,54.1,12,87.0,0.34597875569044007,93.0,0.1,0.0013998215443767098,4.437974793604582e-05,1.8,1.7,0.672,10.4,0,0,0,0,0,1,0
2728,2001,47.7,143.0,10.57,0.01933151040098238,6.0,15,13.3,3,56.0,0.5015174506828528,55.0,0.1,0.015396745282213487,0.04178590410799455,6.9,6.9,0.396,10.8,1,0,0,0,0,0,0
445,2002,47.7,473.0,3.13,0.0,48.0,15,2.4,3,93.0,0.28983308042488615,64.0,0.1,0.0013998215443767098,4.437974793604582e-05,7.7,7.7,0.682,12.4,1,0,0,0,0,0,0
617,2006,56.9,368.0,2.25,0.0,6.0,126,22.3,12,73.0,0.13050075872534142,73.0,0.1,0.0013998215443767098,4.437974793604582e-05,8.7,8.3,0.507,9.6,1,0,0,0,0,0,0
2839,2002,67.1,186.0,1.47,0.01791128198823672,62.0,25,35.9,32,99.0,0.3634294385432474,99.0,0.2,0.02518800263332879,0.17720142257524824,3.3,3.3,0.6,11.0,0,1,0,0,0,0,0
1000,2009,80.0,79.0,11.22,0.05390762159064016,88.0,574,59.5,3,95.0,0.815629742033384,96.0,0.1,0.08493239884015652,0.05744173457696477,1.1,1.1,0.906,16.7,0,0,1,0,0,0,1
2703,2009,65.6,215.0,2.35,0.02714860852567894,97.0,0,43.4,8,97.0,0.09332321699544763,96.0,0.1,0.028692952814231357,0.0004039558362187321,3.2,3.3,0.0,10.5,0,1,0,0,0,0,0
978,2015,74.4,129.0,0.01,0.0,94.0,431,56.2,1,91.0,0.043247344461305,94.0,0.1,0.24833521522398955,0.00260401109002865,2.7,2.8,0.768,13.9,0,1,0,0,0,0,0
1925,2000,78.5,85.0,5.67,0.05390762159064016,6.0,0,53.3,0,91.0,0.5781487101669196,93.0,0.1,0.08493239884015652,0.03154887367773005,0.8,0.7,0.911,17.1,0,0,1,0,0,0,1
2495,2009,52.6,46.0,4.9,0.034122528848503544,88.0,26,29.3,4,89.0,0.5925644916540214,88.0,0.1,0.02183334495804634,0.008318993987992813,5.8,5.9,0.519,10.8,1,0,0,0,0,0,0
547,2012,79.9,84.0,6.76,0.05390762159064016,9.0,0,61.8,2,93.0,0.5,93.0,0.1,0.08493239884015652,0.12198694944276392,0.8,0.8,0.826,15.5,0,0,0,0,0,1,0
2335,2009,75.0,131.0,10.63,0.0,99.0,0,55.3,0,99.0,0.644916540212443,99.0,0.1,0.0013998215443767098,4.437974793604582e-05,1.3,1.4,0.82,14.9,0,0,1,0,0,0,1
2008,2014,75.3,125.0,0.01,0.6977858113823114,88.0,0,54.9,10,78.0,0.36570561456752654,88.0,0.1,0.42829402055314025,0.27860541627575297,1.1,1.1,0.735,13.4,0,0,0,0,0,1,0
263,2008,69.6,181.0,7.22,0.03672803888730297,94.0,0,45.7,0,94.0,0.3983308042488619,94.0,0.1,0.02940363033900472,0.002533471327620033,3.5,3.4,0.699,12.8,0,0,0,1,0,0,0
1179,2006,81.1,61.0,7.2,0.718862184133617,6.0,0,57.4,0,97.0,0.6305007587253415,97.0,0.1,0.3703519393257665,0.002366377635950316,0.9,0.9,0.884,18.1,0,0,1,0,0,0,1
1721,2010,66.3,25.0,5.8,0.015992090952215002,96.0,7,46.9,2,96.0,0.30728376327769347,96.0,0.1,0.017400924909894,0.019018459540608042,2.2,2.3,0.693,14.3,0,1,0,0,0,0,0
353,2014,74.8,144.0,7.32,0.059596802265847404,96.0,876,55.3,49,96.0,0.5819423368740515,93.0,0.1,0.08083904881869458,0.04178590410799455,2.7,2.7,0.747,15.2,0,0,0,0,0,1,0
208,2015,75.5,98.0,0.01,0.0,97.0,0,54.5,0,97.0,0.043247344461305,97.0,0.1,0.08493239884015652,4.437974793604582e-05,3.8,3.7,0.794,15.3,0,0,0,1,0,0,0
2310,2002,48.0,513.0,4.06,0.02622166237374776,6.0,568,17.9,48,54.0,0.8581183611532626,53.0,1.7,0.016383677806902534,0.34759288319709203,9.9,1.0,0.306,7.2,1,0,0,0,0,0,0
1790,2005,63.9,224.0,0.28,0.0020021020083582563,62.0,314,16.4,3,86.0,0.08952959028831564,73.0,0.5,0.0162057049994495,0.04178590410799455,13.2,13.6,0.465,7.9,0,1,0,0,0,0,0
1073,2000,67.7,221.0,2.63,0.1710818240558555,6.0,0,4.4,21,93.0,0.3490136570561457,81.0,0.2,0.1091493046153171,0.08173840546479814,1.6,1.6,0.539,8.2,0,0,0,1,0,0,0
2815,2010,76.3,118.0,6.21,0.05390762159064016,95.0,0,61.2,1,95.0,0.6054628224582701,95.0,0.1,0.7877454948266799,0.23660838371386939,1.5,1.5,0.777,15.6,0,0,0,0,0,1,0
57,2006,47.7,381.0,5.84,0.01797756922954515,6.0,765,18.2,3,93.0,0.295144157814871,93.0,0.1,0.017206999381457214,0.15863488029977293,9.8,9.7,0.439,7.2,1,0,0,0,0,0,0
1665,2001,61.0,229.0,0.01,0.020625706828166973,6.0,15,21.7,12,75.0,0.2799696509863429,75.0,1.2,0.030525655672090365,0.01961194716389486,1.7,1.5,0.444,6.5,1,0,0,0,0,0,0
2498,2006,47.8,143.0,5.53,0.31321701865169116,93.0,0,28.2,4,88.0,0.4673748103186646,87.0,0.1,0.1937391520203818,0.007886990532526122,6.9,7.1,0.502,9.9,1,0,0,0,0,0,0
